"gender","age","qx","ex","year"
"Male",84,0.12364,5.51,2001
"Male",85,0.13177,5.21,2001
"Male",86,0.14123,4.93,2001
"Male",87,0.15129,4.66,2001
"Male",88,0.16197,4.4,2001
"Male",89,0.17329,4.15,2001
"Male",90,0.18528,3.92,2001
"Male",91,0.19794,3.7,2001
"Male",92,0.21131,3.49,2001
"Male",93,0.22539,3.29,2001
"Male",94,0.24021,3.1,2001
"Male",95,0.25575,2.92,2001
"Male",96,0.27204,2.75,2001
"Male",97,0.28907,2.59,2001
"Male",98,0.30683,2.44,2001
"Male",99,0.32532,2.3,2001
"Male",100,0.34452,2.16,2001
"Female",0,0.00694,78.38,2001
"Female",1,0.00048,77.93,2001
"Female",2,0.00032,76.96,2001
"Female",3,0.00021,75.99,2001
"Female",4,0.00017,75,2001
"Female",5,0.00016,74.02,2001
"Female",6,0.00015,73.03,2001
"Female",7,0.00014,72.04,2001
"Female",8,0.00014,71.05,2001
"Female",9,0.00015,70.06,2001
"Female",10,0.00014,69.07,2001
"Female",11,0.00014,68.08,2001
"Female",12,0.00014,67.09,2001
"Female",13,0.00016,66.1,2001
"Female",14,0.00018,65.11,2001
"Female",15,0.00022,64.12,2001
"Female",16,0.00026,63.14,2001
"Female",17,0.00028,62.15,2001
"Female",18,3e-04,61.17,2001
"Female",19,3e-04,60.19,2001
"Female",20,0.00028,59.21,2001
"Female",21,0.00026,58.22,2001
"Female",22,0.00026,57.24,2001
"Female",23,0.00028,56.25,2001
"Female",24,3e-04,55.27,2001
"Female",25,0.00031,54.28,2001
"Female",26,0.00033,53.3,2001
"Female",27,0.00035,52.32,2001
"Female",28,0.00038,51.34,2001
"Female",29,0.00041,50.36,2001
"Female",30,0.00043,49.38,2001
"Female",31,0.00047,48.4,2001
"Female",32,5e-04,47.42,2001
"Female",33,0.00055,46.44,2001
"Female",34,6e-04,45.47,2001
"Female",35,0.00066,44.5,2001
"Female",36,0.00074,43.53,2001
"Female",37,0.00083,42.56,2001
"Female",38,0.00095,41.59,2001
"Female",39,0.00109,40.63,2001
"Female",40,0.00125,39.67,2001
"Female",41,0.00143,38.72,2001
"Female",42,0.00161,37.78,2001
"Female",43,0.0018,36.84,2001
"Female",44,0.002,35.9,2001
"Female",45,0.00223,34.98,2001
"Female",46,0.00248,34.05,2001
"Female",47,0.00276,33.14,2001
"Female",48,0.00307,32.23,2001
"Female",49,0.00337,31.32,2001
"Female",50,0.00368,30.43,2001
"Female",51,0.004,29.54,2001
"Female",52,0.00433,28.66,2001
"Female",53,0.0047,27.78,2001
"Female",54,0.00509,26.91,2001
"Female",55,0.0055,26.04,2001
"Female",56,0.00594,25.18,2001
"Female",57,0.00638,24.33,2001
"Female",58,0.00683,23.48,2001
"Female",59,0.00732,22.64,2001
"Female",60,0.00785,21.8,2001
"Female",61,0.00846,20.97,2001
"Female",62,0.00917,20.15,2001
"Female",63,0.01,19.33,2001
"Female",64,0.011,18.52,2001
"Female",65,0.01218,17.72,2001
"Female",66,0.01357,16.93,2001
"Female",67,0.01515,16.16,2001
"Female",68,0.01693,15.4,2001
"Female",69,0.01889,14.66,2001
"Female",70,0.02106,13.93,2001
"Female",71,0.02346,13.22,2001
"Female",72,0.02614,12.52,2001
"Female",73,0.02916,11.85,2001
"Female",74,0.03261,11.19,2001
"Female",75,0.03656,10.55,2001
"Female",76,0.04109,9.93,2001
"Female",77,0.04625,9.33,2001
"Female",78,0.05216,8.76,2001
"Female",79,0.05877,8.22,2001
"Female",80,0.06603,7.7,2001
"Female",81,0.07393,7.21,2001
"Female",82,0.08226,6.74,2001
"Female",83,0.09113,6.3,2001
"Female",84,0.10069,5.88,2001
"Female",85,0.11068,5.48,2001
"Female",86,0.12247,5.11,2001
"Female",87,0.13527,4.75,2001
"Female",88,0.1491,4.41,2001
"Female",89,0.16401,4.1,2001
"Female",90,0.18004,3.8,2001
"Female",91,0.19721,3.53,2001
"Female",92,0.21554,3.27,2001
"Female",93,0.23504,3.04,2001
"Female",94,0.25571,2.81,2001
"Female",95,0.27754,2.61,2001
"Female",96,0.30051,2.42,2001
"Female",97,0.32458,2.24,2001
"Female",98,0.34971,2.08,2001
"Female",99,0.37583,1.93,2001
"Female",100,0.40286,1.79,2001
"Male",0,0.00813,70.42,2002
"Male",1,0.00054,70,2002
"Male",2,0.00038,69.04,2002
"Male",3,0.00027,68.06,2002
"Male",4,0.00022,67.08,2002
"Male",5,2e-04,66.1,2002
"Male",6,0.00019,65.11,2002
"Male",7,2e-04,64.12,2002
"Male",8,0.00021,63.14,2002
"Male",9,0.00022,62.15,2002
"Male",10,0.00021,61.16,2002
"Male",11,0.00021,60.18,2002
"Male",12,0.00023,59.19,2002
"Male",13,0.00027,58.2,2002
"Male",14,0.00031,57.22,2002
"Male",15,0.00037,56.23,2002
"Male",16,0.00052,55.26,2002
"Male",17,0.00074,54.28,2002
"Male",18,0.00095,53.32,2002
"Male",19,0.00108,52.37,2002
"Male",20,0.0011,51.43,2002
"Male",21,0.00111,50.49,2002
"Male",22,0.00114,49.54,2002
"Male",23,0.0012,48.6,2002
"Male",24,0.00126,47.66,2002
"Male",25,0.00129,46.72,2002
"Male",26,0.0013,45.77,2002
"Male",27,0.0013,44.83,2002
"Male",28,0.00134,43.89,2002
"Male",29,0.0014,42.95,2002
"Male",30,0.00149,42.01,2002
"Male",31,0.0016,41.07,2002
"Male",32,0.00173,40.14,2002
"Male",33,0.00186,39.2,2002
"Male",34,0.00201,38.28,2002
"Male",35,0.00217,37.35,2002
"Male",36,0.00235,36.43,2002
"Male",37,0.00257,35.52,2002
"Male",38,0.00282,34.61,2002
"Male",39,0.00313,33.7,2002
"Male",40,0.00349,32.81,2002
"Male",41,0.0039,31.92,2002
"Male",42,0.00435,31.04,2002
"Male",43,0.00484,30.18,2002
"Male",44,0.00536,29.32,2002
"Male",45,0.00591,28.48,2002
"Male",46,0.00649,27.64,2002
"Male",47,0.00711,26.82,2002
"Male",48,0.00779,26.01,2002
"Male",49,0.00852,25.21,2002
"Male",50,0.0093,24.42,2002
"Male",51,0.01014,23.65,2002
"Male",52,0.011,22.88,2002
"Male",53,0.0119,22.13,2002
"Male",54,0.01281,21.39,2002
"Male",55,0.01378,20.66,2002
"Male",56,0.01481,19.95,2002
"Male",57,0.01594,19.24,2002
"Male",58,0.0172,18.54,2002
"Male",59,0.01861,17.86,2002
"Male",60,0.02018,17.19,2002
"Male",61,0.02189,16.53,2002
"Male",62,0.0237,15.89,2002
"Male",63,0.02562,15.26,2002
"Male",64,0.0276,14.65,2002
"Male",65,0.02967,14.05,2002
"Male",66,0.03186,13.47,2002
"Male",67,0.03422,12.89,2002
"Male",68,0.03682,12.33,2002
"Male",69,0.03971,11.79,2002
"Male",70,0.04288,11.25,2002
"Male",71,0.04637,10.73,2002
"Male",72,0.05013,10.23,2002
"Male",73,0.05411,9.75,2002
"Male",74,0.05831,9.28,2002
"Male",75,0.06285,8.82,2002
"Male",76,0.06782,8.38,2002
"Male",77,0.0733,7.95,2002
"Male",78,0.07934,7.54,2002
"Male",79,0.08602,7.15,2002
"Male",80,0.09314,6.77,2002
"Male",81,0.1006,6.41,2002
"Male",82,0.10817,6.08,2002
"Male",83,0.11601,5.75,2002
"Male",84,0.12424,5.44,2002
"Male",85,0.13259,5.14,2002
"Male",86,0.1425,4.85,2002
"Male",87,0.15307,4.58,2002
"Male",88,0.16433,4.31,2002
"Male",89,0.17629,4.06,2002
"Male",90,0.18899,3.82,2002
"Male",91,0.20244,3.6,2002
"Male",92,0.21667,3.39,2002
"Male",93,0.23169,3.18,2002
"Male",94,0.2475,2.99,2002
"Male",95,0.26413,2.81,2002
"Male",96,0.28156,2.64,2002
"Male",97,0.29981,2.49,2002
"Male",98,0.31885,2.34,2002
"Male",99,0.33867,2.19,2002
"Male",100,0.35926,2.06,2002
"Female",0,0.00679,78.78,2002
"Female",1,0.00043,78.32,2002
"Female",2,0.00029,77.35,2002
"Female",3,2e-04,76.38,2002
"Female",4,0.00016,75.39,2002
"Female",5,0.00016,74.4,2002
"Female",6,0.00016,73.42,2002
"Female",7,0.00015,72.43,2002
"Female",8,0.00015,71.44,2002
"Female",9,0.00015,70.45,2002
"Female",10,0.00014,69.46,2002
"Female",11,0.00014,68.47,2002
"Female",12,0.00015,67.48,2002
"Female",13,0.00016,66.49,2002
"Female",14,0.00019,65.5,2002
"Female",15,0.00023,64.51,2002
"Female",16,0.00028,63.53,2002
"Female",17,0.00031,62.54,2002
"Female",18,0.00032,61.56,2002
"Female",19,3e-04,60.58,2002
"Female",20,0.00029,59.6,2002
"Female",21,0.00027,58.62,2002
"Female",22,0.00028,57.63,2002
"Female",23,3e-04,56.65,2002
"Female",24,3e-04,55.67,2002
"Female",25,3e-04,54.68,2002
"Female",26,0.00029,53.7,2002
"Female",27,0.00031,52.71,2002
"Female",28,0.00034,51.73,2002
"Female",29,0.00038,50.75,2002
"Female",30,0.00041,49.77,2002
"Female",31,0.00045,48.79,2002
"Female",32,5e-04,47.81,2002
"Female",33,0.00056,46.83,2002
"Female",34,0.00062,45.86,2002
"Female",35,0.00069,44.89,2002
"Female",36,0.00077,43.92,2002
"Female",37,0.00084,42.95,2002
"Female",38,0.00093,41.99,2002
"Female",39,0.00102,41.03,2002
"Female",40,0.00114,40.07,2002
"Female",41,0.0013,39.11,2002
"Female",42,0.00148,38.16,2002
"Female",43,0.00168,37.22,2002
"Female",44,0.00189,36.28,2002
"Female",45,0.00212,35.35,2002
"Female",46,0.00236,34.42,2002
"Female",47,0.00261,33.5,2002
"Female",48,0.0029,32.59,2002
"Female",49,0.00321,31.68,2002
"Female",50,0.00354,30.78,2002
"Female",51,0.00389,29.89,2002
"Female",52,0.00426,29,2002
"Female",53,0.00465,28.13,2002
"Female",54,0.00504,27.26,2002
"Female",55,0.00544,26.39,2002
"Female",56,0.00583,25.53,2002
"Female",57,0.00622,24.68,2002
"Female",58,0.00662,23.83,2002
"Female",59,0.00704,22.99,2002
"Female",60,0.00753,22.15,2002
"Female",61,0.00811,21.31,2002
"Female",62,0.00881,20.48,2002
"Female",63,0.00964,19.66,2002
"Female",64,0.0106,18.84,2002
"Female",65,0.0117,18.04,2002
"Female",66,0.01293,17.25,2002
"Female",67,0.01432,16.47,2002
"Female",68,0.01591,15.7,2002
"Female",69,0.01771,14.95,2002
"Female",70,0.01975,14.21,2002
"Female",71,0.02211,13.48,2002
"Female",72,0.02478,12.78,2002
"Female",73,0.02781,12.09,2002
"Female",74,0.03125,11.42,2002
"Female",75,0.03518,10.77,2002
"Female",76,0.03967,10.15,2002
"Female",77,0.04473,9.54,2002
"Female",78,0.05041,8.97,2002
"Female",79,0.05673,8.42,2002
"Female",80,0.06359,7.89,2002
"Female",81,0.071,7.39,2002
"Female",82,0.07888,6.92,2002
"Female",83,0.08737,6.47,2002
"Female",84,0.09662,6.04,2002
"Female",85,0.10647,5.64,2002
"Female",86,0.11788,5.25,2002
"Female",87,0.13028,4.88,2002
"Female",88,0.14369,4.54,2002
"Female",89,0.15817,4.22,2002
"Female",90,0.17374,3.92,2002
"Female",91,0.19044,3.63,2002
"Female",92,0.20829,3.37,2002
"Female",93,0.2273,3.13,2002
"Female",94,0.24747,2.9,2002
"Female",95,0.26881,2.69,2002
"Female",96,0.29129,2.49,2002
"Female",97,0.31488,2.31,2002
"Female",98,0.33954,2.15,2002
"Female",99,0.36521,1.99,2002
"Female",100,0.39182,1.85,2002
"Male",0,0.00764,70.52,2003
"Male",1,5e-04,70.07,2003
"Male",2,0.00034,69.1,2003
"Male",3,0.00024,68.13,2003
"Male",4,2e-04,67.14,2003
"Male",5,2e-04,66.16,2003
"Male",6,2e-04,65.17,2003
"Male",7,2e-04,64.18,2003
"Male",8,2e-04,63.19,2003
"Male",9,0.00019,62.21,2003
"Male",10,0.00019,61.22,2003
"Male",11,2e-04,60.23,2003
"Male",12,0.00021,59.24,2003
"Male",13,0.00023,58.25,2003
"Male",14,0.00027,57.27,2003
"Male",15,0.00034,56.28,2003
"Male",16,0.00046,55.3,2003
"Male",17,0.00064,54.33,2003
"Male",18,0.00081,53.36,2003
"Male",19,0.00094,52.4,2003
"Male",20,0.00103,51.45,2003
"Male",21,0.00111,50.51,2003
"Male",22,0.00116,49.56,2003
"Male",23,0.00117,48.62,2003
"Male",24,0.00116,47.67,2003
"Male",25,0.00117,46.73,2003
"Male",26,0.00118,45.78,2003
"Male",27,0.00121,44.84,2003
"Male",28,0.00125,43.89,2003
"Male",29,0.00131,42.95,2003
"Male",30,0.00141,42,2003
"Male",31,0.00153,41.06,2003
"Male",32,0.00168,40.12,2003
"Male",33,0.00185,39.19,2003
"Male",34,0.00202,38.26,2003
"Male",35,0.00221,37.34,2003
"Male",36,0.00241,36.42,2003
"Male",37,0.00263,35.51,2003
"Male",38,0.00289,34.6,2003
"Male",39,0.00318,33.7,2003
"Male",40,0.00352,32.8,2003
"Male",41,0.00389,31.92,2003
"Male",42,0.0043,31.04,2003
"Male",43,0.00475,30.17,2003
"Male",44,0.00524,29.31,2003
"Male",45,0.00578,28.46,2003
"Male",46,0.00636,27.63,2003
"Male",47,0.00699,26.8,2003
"Male",48,0.00768,25.99,2003
"Male",49,0.00841,25.18,2003
"Male",50,0.00918,24.39,2003
"Male",51,0.00996,23.61,2003
"Male",52,0.01075,22.85,2003
"Male",53,0.01159,22.09,2003
"Male",54,0.01252,21.34,2003
"Male",55,0.01357,20.61,2003
"Male",56,0.01477,19.88,2003
"Male",57,0.01609,19.17,2003
"Male",58,0.0175,18.48,2003
"Male",59,0.01894,17.8,2003
"Male",60,0.0204,17.13,2003
"Male",61,0.02189,16.48,2003
"Male",62,0.02347,15.84,2003
"Male",63,0.02521,15.21,2003
"Male",64,0.02715,14.59,2003
"Male",65,0.0293,13.98,2003
"Male",66,0.03164,13.39,2003
"Male",67,0.03415,12.81,2003
"Male",68,0.03681,12.24,2003
"Male",69,0.03965,11.69,2003
"Male",70,0.0427,11.15,2003
"Male",71,0.04596,10.63,2003
"Male",72,0.04955,10.12,2003
"Male",73,0.05355,9.62,2003
"Male",74,0.05797,9.13,2003
"Male",75,0.0628,8.67,2003
"Male",76,0.06813,8.21,2003
"Male",77,0.07399,7.78,2003
"Male",78,0.08043,7.36,2003
"Male",79,0.08748,6.96,2003
"Male",80,0.09519,6.58,2003
"Male",81,0.10352,6.22,2003
"Male",82,0.11191,5.88,2003
"Male",83,0.12044,5.55,2003
"Male",84,0.12928,5.25,2003
"Male",85,0.1377,4.95,2003
"Male",86,0.14836,4.66,2003
"Male",87,0.15975,4.39,2003
"Male",88,0.17188,4.13,2003
"Male",89,0.18478,3.88,2003
"Male",90,0.19848,3.64,2003
"Male",91,0.213,3.42,2003
"Male",92,0.22836,3.21,2003
"Male",93,0.24456,3.01,2003
"Male",94,0.26161,2.83,2003
"Male",95,0.27952,2.65,2003
"Male",96,0.29829,2.49,2003
"Male",97,0.3179,2.34,2003
"Male",98,0.33833,2.19,2003
"Male",99,0.35955,2.06,2003
"Male",100,0.38154,1.93,2003
"Female",0,0.00637,78.9,2003
"Female",1,0.00034,78.41,2003
"Female",2,0.00023,77.44,2003
"Female",3,0.00016,76.45,2003
"Female",4,0.00014,75.47,2003
"Female",5,0.00015,74.48,2003
"Female",6,0.00015,73.49,2003
"Female",7,0.00014,72.5,2003
"Female",8,0.00012,71.51,2003
"Female",9,0.00011,70.52,2003
"Female",10,0.00011,69.52,2003
"Female",11,0.00013,68.53,2003
"Female",12,0.00014,67.54,2003
"Female",13,0.00016,66.55,2003
"Female",14,0.00018,65.56,2003
"Female",15,0.00019,64.57,2003
"Female",16,0.00023,63.59,2003
"Female",17,0.00028,62.6,2003
"Female",18,0.00031,61.62,2003
"Female",19,0.00031,60.64,2003
"Female",20,0.00029,59.66,2003
"Female",21,0.00028,58.67,2003
"Female",22,0.00029,57.69,2003
"Female",23,3e-04,56.7,2003
"Female",24,0.00031,55.72,2003
"Female",25,0.00031,54.74,2003
"Female",26,0.00031,53.76,2003
"Female",27,0.00032,52.77,2003
"Female",28,0.00035,51.79,2003
"Female",29,0.00038,50.81,2003
"Female",30,0.00041,49.83,2003
"Female",31,0.00044,48.85,2003
"Female",32,0.00048,47.87,2003
"Female",33,0.00052,46.89,2003
"Female",34,0.00057,45.91,2003
"Female",35,0.00063,44.94,2003
"Female",36,0.00071,43.97,2003
"Female",37,0.00079,43,2003
"Female",38,0.00089,42.03,2003
"Female",39,0.00101,41.07,2003
"Female",40,0.00115,40.11,2003
"Female",41,0.00131,39.16,2003
"Female",42,0.00149,38.21,2003
"Female",43,0.00168,37.26,2003
"Female",44,0.00187,36.33,2003
"Female",45,0.00207,35.39,2003
"Female",46,0.00229,34.46,2003
"Female",47,0.00252,33.54,2003
"Female",48,0.00279,32.63,2003
"Female",49,0.0031,31.72,2003
"Female",50,0.00344,30.81,2003
"Female",51,0.0038,29.92,2003
"Female",52,0.00417,29.03,2003
"Female",53,0.00455,28.15,2003
"Female",54,0.00494,27.28,2003
"Female",55,0.00536,26.41,2003
"Female",56,0.00581,25.55,2003
"Female",57,0.00628,24.69,2003
"Female",58,0.00678,23.85,2003
"Female",59,0.00727,23.01,2003
"Female",60,0.00778,22.17,2003
"Female",61,0.00831,21.34,2003
"Female",62,0.00892,20.52,2003
"Female",63,0.00964,19.7,2003
"Female",64,0.01048,18.88,2003
"Female",65,0.01149,18.08,2003
"Female",66,0.01267,17.28,2003
"Female",67,0.01405,16.5,2003
"Female",68,0.01564,15.73,2003
"Female",69,0.01749,14.97,2003
"Female",70,0.01959,14.22,2003
"Female",71,0.02193,13.5,2003
"Female",72,0.02454,12.79,2003
"Female",73,0.02744,12.1,2003
"Female",74,0.03069,11.43,2003
"Female",75,0.0344,10.77,2003
"Female",76,0.03874,10.14,2003
"Female",77,0.04385,9.53,2003
"Female",78,0.0498,8.94,2003
"Female",79,0.05655,8.38,2003
"Female",80,0.06398,7.86,2003
"Female",81,0.07197,7.36,2003
"Female",82,0.0801,6.89,2003
"Female",83,0.08856,6.45,2003
"Female",84,0.09758,6.03,2003
"Female",85,0.10668,5.62,2003
"Female",86,0.11816,5.23,2003
"Female",87,0.13063,4.87,2003
"Female",88,0.14412,4.53,2003
"Female",89,0.15869,4.2,2003
"Female",90,0.17436,3.9,2003
"Female",91,0.19117,3.62,2003
"Female",92,0.20913,3.36,2003
"Female",93,0.22826,3.11,2003
"Female",94,0.24856,2.89,2003
"Female",95,0.27003,2.68,2003
"Female",96,0.29265,2.48,2003
"Female",97,0.31638,2.3,2003
"Female",98,0.34119,2.13,2003
"Female",99,0.367,1.98,2003
"Female",100,0.39376,1.84,2003
"Male",0,0.00744,70.67,2004
"Male",1,0.00046,70.2,2004
"Male",2,0.00031,69.23,2004
"Male",3,0.00022,68.25,2004
"Male",4,0.00019,67.26,2004
"Male",5,2e-04,66.28,2004
"Male",6,2e-04,65.29,2004
"Male",7,0.00018,64.3,2004
"Male",8,0.00017,63.31,2004
"Male",9,0.00017,62.33,2004
"Male",10,0.00017,61.34,2004
"Male",11,0.00018,60.35,2004
"Male",12,0.00019,59.36,2004
"Male",13,0.00023,58.37,2004
"Male",14,0.00029,57.38,2004
"Male",15,0.00036,56.4,2004
"Male",16,0.00046,55.42,2004
"Male",17,0.00059,54.44,2004
"Male",18,0.00075,53.48,2004
"Male",19,9e-04,52.52,2004
"Male",20,0.00103,51.56,2004
"Male",21,0.00111,50.61,2004
"Male",22,0.00114,49.67,2004
"Male",23,0.00113,48.73,2004
"Male",24,0.00112,47.78,2004
"Male",25,0.00115,46.83,2004
"Male",26,0.0012,45.89,2004
"Male",27,0.00126,44.94,2004
"Male",28,0.00132,44,2004
"Male",29,0.00139,43.06,2004
"Male",30,0.00147,42.12,2004
"Male",31,0.00158,41.18,2004
"Male",32,0.00171,40.24,2004
"Male",33,0.00187,39.31,2004
"Male",34,0.00205,38.38,2004
"Male",35,0.00224,37.46,2004
"Male",36,0.00244,36.54,2004
"Male",37,0.00264,35.63,2004
"Male",38,0.00287,34.72,2004
"Male",39,0.00313,33.82,2004
"Male",40,0.00344,32.93,2004
"Male",41,0.00381,32.04,2004
"Male",42,0.00427,31.16,2004
"Male",43,0.00478,30.29,2004
"Male",44,0.00535,29.43,2004
"Male",45,0.00596,28.59,2004
"Male",46,0.00659,27.76,2004
"Male",47,0.00725,26.94,2004
"Male",48,0.00793,26.13,2004
"Male",49,0.00867,25.34,2004
"Male",50,0.00946,24.55,2004
"Male",51,0.0103,23.78,2004
"Male",52,0.01119,23.03,2004
"Male",53,0.01211,22.28,2004
"Male",54,0.01306,21.55,2004
"Male",55,0.01402,20.83,2004
"Male",56,0.01503,20.12,2004
"Male",57,0.01613,19.42,2004
"Male",58,0.01733,18.73,2004
"Male",59,0.01865,18.05,2004
"Male",60,0.02008,17.38,2004
"Male",61,0.02162,16.73,2004
"Male",62,0.02326,16.08,2004
"Male",63,0.025,15.46,2004
"Male",64,0.02687,14.84,2004
"Male",65,0.02889,14.23,2004
"Male",66,0.03105,13.64,2004
"Male",67,0.0334,13.06,2004
"Male",68,0.03592,12.5,2004
"Male",69,0.03864,11.95,2004
"Male",70,0.04159,11.41,2004
"Male",71,0.04479,10.88,2004
"Male",72,0.04824,10.37,2004
"Male",73,0.05197,9.87,2004
"Male",74,0.05597,9.38,2004
"Male",75,0.06034,8.91,2004
"Male",76,0.06513,8.45,2004
"Male",77,0.07049,8,2004
"Male",78,0.07668,7.57,2004
"Male",79,0.08373,7.15,2004
"Male",80,0.09149,6.76,2004
"Male",81,0.09993,6.39,2004
"Male",82,0.10823,6.05,2004
"Male",83,0.11645,5.72,2004
"Male",84,0.12476,5.41,2004
"Male",85,0.13228,5.11,2004
"Male",86,0.14256,4.81,2004
"Male",87,0.15356,4.53,2004
"Male",88,0.1653,4.26,2004
"Male",89,0.17781,4,2004
"Male",90,0.19112,3.76,2004
"Male",91,0.20526,3.53,2004
"Male",92,0.22024,3.32,2004
"Male",93,0.23608,3.11,2004
"Male",94,0.25279,2.92,2004
"Male",95,0.27037,2.74,2004
"Male",96,0.28883,2.57,2004
"Male",97,0.30816,2.41,2004
"Male",98,0.32834,2.26,2004
"Male",99,0.34935,2.12,2004
"Male",100,0.37116,1.99,2004
"Female",0,0.00615,79.23,2004
"Female",1,0.00033,78.72,2004
"Female",2,0.00024,77.74,2004
"Female",3,0.00018,76.76,2004
"Female",4,0.00016,75.78,2004
"Female",5,0.00014,74.79,2004
"Female",6,0.00012,73.8,2004
"Female",7,0.00011,72.81,2004
"Female",8,0.00011,71.82,2004
"Female",9,0.00012,70.82,2004
"Female",10,0.00012,69.83,2004
"Female",11,0.00012,68.84,2004
"Female",12,0.00013,67.85,2004
"Female",13,0.00015,66.86,2004
"Female",14,0.00018,65.87,2004
"Female",15,0.00023,64.88,2004
"Female",16,0.00027,63.9,2004
"Female",17,0.00028,62.91,2004
"Female",18,0.00027,61.93,2004
"Female",19,0.00028,60.95,2004
"Female",20,0.00029,59.96,2004
"Female",21,0.00029,58.98,2004
"Female",22,0.00027,58,2004
"Female",23,0.00026,57.01,2004
"Female",24,0.00026,56.03,2004
"Female",25,0.00028,55.04,2004
"Female",26,3e-04,54.06,2004
"Female",27,0.00032,53.07,2004
"Female",28,0.00035,52.09,2004
"Female",29,0.00037,51.11,2004
"Female",30,4e-04,50.13,2004
"Female",31,0.00043,49.15,2004
"Female",32,0.00046,48.17,2004
"Female",33,5e-04,47.19,2004
"Female",34,0.00055,46.21,2004
"Female",35,6e-04,45.24,2004
"Female",36,0.00067,44.26,2004
"Female",37,0.00075,43.29,2004
"Female",38,0.00085,42.33,2004
"Female",39,0.00097,41.36,2004
"Female",40,0.00112,40.4,2004
"Female",41,0.00129,39.45,2004
"Female",42,0.00148,38.5,2004
"Female",43,0.00169,37.55,2004
"Female",44,0.00191,36.62,2004
"Female",45,0.00214,35.68,2004
"Female",46,0.00237,34.76,2004
"Female",47,0.00263,33.84,2004
"Female",48,0.0029,32.93,2004
"Female",49,0.00319,32.02,2004
"Female",50,0.00351,31.12,2004
"Female",51,0.00384,30.23,2004
"Female",52,0.00418,29.35,2004
"Female",53,0.00453,28.47,2004
"Female",54,0.00489,27.59,2004
"Female",55,0.00527,26.73,2004
"Female",56,0.00568,25.87,2004
"Female",57,0.00611,25.01,2004
"Female",58,0.00657,24.16,2004
"Female",59,0.00706,23.32,2004
"Female",60,0.00758,22.48,2004
"Female",61,0.00815,21.65,2004
"Female",62,0.0088,20.82,2004
"Female",63,0.00953,20,2004
"Female",64,0.01036,19.19,2004
"Female",65,0.01131,18.39,2004
"Female",66,0.01238,17.59,2004
"Female",67,0.0136,16.81,2004
"Female",68,0.01501,16.03,2004
"Female",69,0.01666,15.27,2004
"Female",70,0.01856,14.52,2004
"Female",71,0.02076,13.78,2004
"Female",72,0.02323,13.06,2004
"Female",73,0.02603,12.36,2004
"Female",74,0.02921,11.68,2004
"Female",75,0.03282,11.02,2004
"Female",76,0.03695,10.37,2004
"Female",77,0.04171,9.75,2004
